month,no_edit,property_stat
2016-06-30,9,P345
2016-07-31,13,P345
2016-08-31,8,P345
2016-09-30,21,P345
2013-08-31,3,P347
2013-11-30,4,P347
2014-08-31,6,P347
2014-10-31,6,P347
2015-01-31,3,P347
2016-02-29,3,P347
2013-02-28,47,P348
2013-03-31,6,P348
2013-04-30,17,P348
2013-05-31,32,P348
2013-06-30,95,P348
2013-07-31,17,P348
2013-08-31,56,P348
2013-09-30,53,P348
2013-10-31,55,P348
2013-11-30,59,P348
2013-12-31,3,P348
2014-01-31,5,P348
2014-02-28,10,P348
2014-04-30,8,P348
2014-05-31,11,P348
2014-06-30,156,P348
2014-07-31,44,P348
2014-08-31,145,P348
2014-09-30,216,P348
2014-10-31,56,P348
2014-11-30,145,P348
2014-12-31,32,P348
2015-01-31,80,P348
2015-02-28,44,P348
2015-03-31,29,P348
2015-04-30,120,P348
2015-05-31,101,P348
2015-06-30,83,P348
2015-07-31,73,P348
2015-08-31,74,P348
2015-09-30,38,P348
2015-10-31,124,P348
2015-11-30,71,P348
2015-12-31,41,P348
2016-01-31,27,P348
2016-02-29,76,P348
2016-03-31,45,P348
2016-04-30,19,P348
2016-05-31,21,P348
2016-06-30,13,P348
2016-07-31,24,P348
2016-09-30,31,P348
2013-03-31,3,P349
2013-06-30,12,P349
2013-08-31,22,P349
2013-09-30,3,P349
2013-10-31,6,P349
2013-12-31,3,P349
2014-01-31,3,P349
2014-02-28,10,P349
2014-04-30,3,P349
2014-05-31,6,P349
2014-06-30,28,P349
2014-07-31,12,P349
2014-08-31,41,P349
2014-09-30,28,P349
2014-10-31,15,P349
2014-11-30,21,P349
2014-12-31,9,P349
2015-01-31,3,P349
2015-02-28,6,P349
2015-03-31,18,P349
2015-04-30,14,P349
2015-05-31,12,P349
2015-06-30,16,P349
2015-07-31,12,P349
2015-08-31,10,P349
2015-09-30,3,P349
2015-10-31,14,P349
2015-11-30,26,P349
2015-12-31,18,P349
2016-01-31,6,P349
2016-02-29,9,P349
2016-03-31,3,P349
2016-04-30,3,P349
2016-06-30,6,P349
2013-06-30,9,P35
2013-07-31,3,P35
2013-08-31,4,P35
2014-01-31,7,P35
2014-06-30,5,P35
2014-07-31,15,P35
2014-08-31,7,P35
2014-09-30,11,P35
2014-10-31,8,P35
2014-11-30,27,P35
2015-01-31,9,P35
2015-03-31,3,P35
2015-04-30,6,P35
2015-06-30,3,P35
2015-07-31,7,P35
2015-08-31,8,P35
2015-10-31,7,P35
2016-06-30,3,P35
2014-08-31,3,P350
2014-09-30,3,P350
2015-09-30,3,P350
2014-08-31,4,P351
2014-11-30,3,P352
2014-10-31,3,P353
2014-02-28,3,P354
2013-11-30,3,P355
2014-06-30,4,P355
2014-08-31,3,P355
2013-04-30,3,P356
2014-06-30,4,P356
2014-10-31,6,P356
2014-12-31,3,P356
2015-08-31,3,P356
2013-04-30,3,P357
2013-07-31,6,P357
2013-08-31,9,P357
2013-09-30,6,P357
2013-11-30,9,P357
2013-12-31,7,P357
2014-04-30,3,P357
2014-06-30,7,P357
2014-07-31,7,P357
2014-08-31,6,P357
2014-09-30,3,P357
2014-10-31,6,P357
2014-11-30,6,P357
2014-12-31,3,P357
2015-01-31,3,P357
2015-02-28,3,P357
2015-03-31,6,P357
2015-04-30,6,P357
2015-05-31,3,P357
2015-07-31,10,P357
2015-08-31,6,P357
2015-09-30,3,P357
2015-10-31,3,P357
2016-01-31,6,P357
2016-03-31,3,P357
2016-06-30,3,P357
2016-08-31,3,P357
2013-07-31,3,P358
2013-09-30,6,P358
2013-10-31,3,P358
2014-06-30,12,P358
2014-07-31,3,P358
2014-08-31,17,P358
2014-09-30,21,P358
2014-10-31,11,P358
2014-12-31,3,P358
2015-04-30,4,P358
2015-05-31,7,P358
2015-06-30,3,P358
2015-10-31,6,P358
2015-11-30,3,P358
2016-03-31,3,P358
2016-05-31,3,P358
2013-05-31,3,P359
2014-06-30,3,P359
2013-06-30,27,P36
2013-08-31,7,P36
2013-09-30,28,P36
2013-10-31,6,P36
2013-11-30,10,P36
2013-12-31,3,P36
2014-01-31,6,P36
2014-05-31,6,P36
2014-06-30,32,P36
2014-07-31,9,P36
2014-08-31,32,P36
2014-09-30,39,P36
2014-10-31,32,P36
2014-11-30,34,P36
2014-12-31,10,P36
2015-02-28,4,P36
2015-03-31,6,P36
2015-04-30,18,P36
2015-05-31,11,P36
2015-06-30,3,P36
2015-07-31,11,P36
2015-08-31,27,P36
2015-09-30,7,P36
2015-10-31,10,P36
2015-11-30,8,P36
2015-12-31,6,P36
2016-01-31,10,P36
2016-02-29,6,P36
2016-03-31,6,P36
2016-04-30,6,P36
2016-06-30,3,P36
2016-08-31,8,P36
2016-09-30,3,P36
2013-03-31,6,P360
2013-04-30,3,P360
2013-05-31,6,P360
2013-06-30,21,P360
2013-07-31,6,P360
2013-08-31,21,P360
2013-09-30,9,P360
2013-10-31,6,P360
2013-11-30,9,P360
2013-12-31,3,P360
2014-01-31,15,P360
2014-02-28,6,P360
2014-04-30,6,P360
2014-05-31,17,P360
2014-06-30,51,P360
2014-07-31,31,P360
2014-08-31,70,P360
2014-09-30,88,P360
2014-10-31,65,P360
2014-11-30,39,P360
2014-12-31,12,P360
2015-02-28,3,P360
2015-03-31,17,P360
2015-04-30,38,P360
2015-05-31,30,P360
2015-06-30,22,P360
2015-07-31,24,P360
2015-08-31,30,P360
2015-09-30,12,P360
2015-10-31,18,P360
2015-11-30,15,P360
2015-12-31,3,P360
2016-01-31,6,P360
2016-02-29,7,P360
2016-03-31,6,P360
2016-04-30,9,P360
2016-05-31,9,P360
2016-06-30,9,P360
2016-07-31,6,P360
2016-08-31,9,P360
2016-09-30,3,P360
2016-10-31,3,P360
2013-02-28,3,P361
2013-03-31,3,P361
2013-04-30,6,P361
2013-05-31,13,P361
2013-06-30,21,P361
2013-07-31,15,P361
2013-08-31,18,P361
2013-09-30,18,P361
2013-10-31,12,P361
2013-11-30,13,P361
2013-12-31,6,P361
2014-01-31,6,P361
2014-02-28,6,P361
2014-03-31,10,P361
2014-04-30,12,P361
2014-05-31,9,P361
2014-06-30,111,P361
2014-07-31,35,P361
2014-08-31,90,P361
2014-09-30,104,P361
2014-10-31,70,P361
2014-11-30,74,P361
2014-12-31,12,P361
2015-01-31,12,P361
2015-02-28,9,P361
2015-03-31,25,P361
2015-04-30,21,P361
2015-05-31,26,P361
2015-06-30,15,P361
2015-07-31,30,P361
2015-08-31,23,P361
2015-09-30,17,P361
2015-10-31,30,P361
2015-11-30,24,P361
2015-12-31,18,P361
2016-01-31,29,P361
2016-02-29,6,P361
2016-03-31,18,P361
2016-04-30,14,P361
2016-05-31,25,P361
2016-06-30,6,P361
2016-07-31,10,P361
2016-08-31,19,P361
2016-09-30,29,P361
2013-02-28,3,P364
2013-03-31,12,P364
2013-04-30,27,P364
2013-05-31,12,P364
2013-06-30,28,P364
2013-07-31,9,P364
2013-08-31,58,P364
2013-09-30,22,P364
2013-10-31,19,P364
2013-11-30,37,P364
2013-12-31,8,P364
2014-01-31,24,P364
2014-02-28,9,P364
2014-03-31,6,P364
2014-04-30,9,P364
2014-05-31,12,P364
2014-06-30,140,P364
2014-07-31,72,P364
2014-08-31,64,P364
2014-09-30,159,P364
2014-10-31,83,P364
2014-11-30,105,P364
2014-12-31,30,P364
2015-01-31,32,P364
2015-02-28,18,P364
2015-03-31,15,P364
2015-04-30,87,P364
2015-05-31,59,P364
2015-06-30,44,P364
2015-07-31,49,P364
2015-08-31,61,P364
2015-09-30,24,P364
2015-10-31,35,P364
2015-11-30,53,P364
2015-12-31,26,P364
2016-01-31,9,P364
2016-02-29,23,P364
2016-03-31,15,P364
2016-04-30,12,P364
2016-05-31,20,P364
2016-06-30,6,P364
2016-07-31,20,P364
2016-08-31,11,P364
2016-09-30,9,P364
2013-06-30,5,P366
2013-07-31,3,P366
2013-08-31,3,P366
2013-11-30,10,P366
2014-06-30,6,P366
2014-08-31,3,P366
2014-11-30,3,P366
2015-03-31,4,P366
2015-06-30,3,P366
2015-07-31,3,P366
2015-08-31,3,P366
2015-11-30,3,P366
2015-12-31,3,P366
2016-01-31,3,P366
2016-02-29,3,P366
2016-03-31,3,P366
2013-10-31,9,P368
2013-06-30,3,P369
2013-11-30,3,P369
2014-05-31,5,P369
2014-08-31,5,P369
2015-03-31,5,P369
2015-05-31,3,P369
2013-04-30,5,P37
2013-06-30,15,P37
2013-07-31,3,P37
2013-08-31,9,P37
2013-10-31,3,P37
2014-02-28,6,P37
2014-04-30,3,P37
2014-05-31,9,P37
2014-06-30,8,P37
2014-08-31,3,P37
2014-09-30,29,P37
2014-10-31,9,P37
2014-11-30,17,P37
2014-12-31,11,P37
2015-02-28,3,P37
2015-04-30,14,P37
2015-05-31,6,P37
2015-08-31,3,P37
2015-09-30,3,P37
2015-10-31,13,P37
2015-11-30,15,P37
2015-12-31,10,P37
2016-02-29,12,P37
2016-03-31,3,P37
2016-06-30,3,P37
2016-07-31,4,P37
2013-03-31,10,P370
2013-05-31,74,P370
2013-08-31,186,P370
2013-09-30,173,P370
2014-07-31,228,P370
2014-08-31,42,P370
2014-09-30,144,P370
2014-10-31,7,P370
2014-11-30,4,P370
2014-12-31,107,P370
2015-01-31,154,P370
2015-02-28,119,P370
2015-08-31,10,P370
2015-09-30,77,P370
2015-11-30,14,P370
2016-02-29,15,P370
2016-05-31,3,P370
2016-06-30,3,P370
2016-08-31,88,P370
2016-09-30,3,P370
2015-05-31,8,P371
2013-02-28,81,P373
2013-03-31,149,P373
2013-04-30,254,P373
2013-05-31,261,P373
2013-06-30,1090,P373
2013-07-31,350,P373
2013-08-31,1079,P373
2013-09-30,744,P373
2013-10-31,635,P373
2013-11-30,521,P373
2013-12-31,230,P373
2014-01-31,398,P373
2014-02-28,301,P373
2014-03-31,202,P373
2014-04-30,303,P373
2014-05-31,333,P373
2014-06-30,2338,P373
2014-07-31,1089,P373
2014-08-31,2193,P373
2014-09-30,2776,P373
2014-10-31,1895,P373
2014-11-30,1936,P373
2014-12-31,444,P373
2015-01-31,433,P373
2015-02-28,452,P373
2015-03-31,544,P373
2015-04-30,1210,P373
2015-05-31,1021,P373
2015-06-30,714,P373
2015-07-31,768,P373
2015-08-31,1035,P373
2015-09-30,591,P373
2015-10-31,905,P373
2015-11-30,1277,P373
2015-12-31,515,P373
2016-01-31,469,P373
2016-02-29,502,P373
2016-03-31,352,P373
2016-04-30,278,P373
2016-05-31,299,P373
2016-06-30,252,P373
2016-07-31,330,P373
2016-08-31,197,P373
2016-09-30,347,P373
2016-10-31,6,P373
2013-06-30,3,P374
2014-06-30,3,P374
2014-07-31,6,P374
2015-05-31,3,P374
2015-10-31,3,P374
2016-03-31,3,P375
2013-07-31,4,P376
2014-08-31,3,P376
2015-05-31,3,P376
2013-08-31,5,P377
2013-09-30,3,P377
2014-11-30,3,P377
2013-04-30,12,P38
2013-11-30,3,P38
2014-06-30,9,P38
2014-07-31,9,P38
2014-08-31,3,P38
2014-09-30,6,P38
2014-11-30,8,P38
2015-02-28,3,P38
2015-04-30,9,P38
2015-05-31,3,P38
2015-06-30,3,P38
2015-07-31,3,P38
2015-11-30,9,P38
2016-01-31,4,P38
2016-04-30,3,P38
2016-05-31,3,P38
2013-10-31,3,P380
2013-11-30,3,P380
2014-03-31,3,P380
2014-04-30,3,P380
2014-05-31,9,P380
2014-09-30,6,P380
2014-10-31,10,P380
2014-11-30,3,P380
2015-04-30,3,P380
2015-07-31,3,P380
2015-08-31,7,P380
2015-10-31,3,P380
2015-11-30,3,P380
2016-02-29,7,P380
2016-05-31,3,P380
2014-08-31,3,P387
2015-01-31,4,P387
2013-02-28,6,P39
2013-03-31,28,P39
2013-04-30,18,P39
2013-05-31,34,P39
2013-06-30,76,P39
2013-07-31,20,P39
2013-08-31,91,P39
2013-09-30,43,P39
2013-10-31,69,P39
2013-11-30,42,P39
2013-12-31,3,P39
2014-01-31,27,P39
2014-02-28,30,P39
2014-03-31,27,P39
2014-04-30,28,P39
2014-05-31,27,P39
2014-06-30,193,P39
2014-07-31,119,P39
2014-08-31,214,P39
2014-09-30,311,P39
2014-10-31,203,P39
2014-11-30,137,P39
2014-12-31,25,P39
2015-01-31,49,P39
2015-02-28,40,P39
2015-03-31,40,P39
2015-04-30,115,P39
2015-05-31,92,P39
2015-06-30,64,P39
2015-07-31,85,P39
2015-08-31,120,P39
2015-09-30,59,P39
2015-10-31,87,P39
2015-11-30,118,P39
2015-12-31,36,P39
2016-01-31,53,P39
2016-02-29,61,P39
2016-03-31,30,P39
2016-04-30,31,P39
2016-05-31,12,P39
2016-06-30,19,P39
2016-07-31,21,P39
2016-08-31,40,P39
2016-09-30,25,P39
2013-04-30,3,P392
2015-03-31,7,P392
2015-10-31,3,P392
2015-11-30,3,P392
2013-12-31,3,P393
2014-09-30,6,P393
2014-11-30,10,P393
2015-04-30,5,P393
2015-05-31,7,P393
2015-06-30,3,P393
2015-08-31,3,P393
2016-01-31,3,P393
2016-05-31,3,P393
2016-08-31,4,P393
2013-09-30,3,P395
2014-06-30,3,P395
2014-09-30,3,P395
2015-05-31,3,P395
2013-03-31,3,P396
2013-04-30,5,P396
2013-05-31,8,P396
2013-06-30,7,P396
2013-07-31,8,P396
2013-08-31,3,P396
2013-09-30,6,P396
2013-10-31,5,P396
2013-11-30,9,P396
2013-12-31,5,P396
2014-01-31,5,P396
2014-06-30,3,P396
2014-07-31,6,P396
2014-08-31,24,P396
2014-09-30,21,P396
2014-10-31,18,P396
2014-11-30,16,P396
2014-12-31,6,P396
2015-01-31,4,P396
2015-02-28,7,P396
2015-03-31,3,P396
2015-04-30,10,P396
2015-05-31,6,P396
2015-06-30,3,P396
2015-07-31,9,P396
2015-08-31,6,P396
2015-09-30,16,P396
2015-10-31,6,P396
2015-11-30,12,P396
2015-12-31,3,P396
2016-02-29,4,P396
2016-03-31,6,P396
2016-04-30,3,P396
2016-07-31,3,P396
2016-08-31,4,P396
2013-05-31,7,P397
2013-09-30,3,P397
2014-06-30,3,P397
2015-04-30,3,P397
2014-08-31,6,P398
2013-02-28,3,P40
2013-03-31,9,P40
2013-04-30,6,P40
2013-05-31,3,P40
2013-06-30,13,P40
2013-07-31,3,P40
2013-08-31,12,P40
2013-09-30,9,P40
2013-10-31,26,P40
2013-11-30,17,P40
2013-12-31,3,P40
2014-01-31,12,P40
2014-02-28,6,P40
2014-04-30,3,P40
2014-05-31,9,P40
2014-06-30,70,P40
2014-07-31,24,P40
2014-08-31,37,P40
2014-09-30,67,P40
2014-10-31,49,P40
2014-11-30,48,P40
2014-12-31,12,P40
2015-01-31,18,P40
2015-02-28,12,P40
2015-03-31,12,P40
2015-04-30,39,P40
2015-05-31,36,P40
2015-06-30,9,P40
2015-07-31,20,P40
2015-08-31,4,P40
2015-09-30,7,P40
2015-10-31,21,P40
2015-11-30,23,P40
2015-12-31,6,P40
2016-01-31,6,P40
2016-02-29,6,P40
2016-03-31,6,P40
2016-04-30,6,P40
2016-05-31,13,P40
2016-06-30,3,P40
2016-07-31,3,P40
2016-08-31,6,P40
2013-06-30,6,P400
2013-08-31,3,P400
2013-09-30,6,P400
2013-10-31,3,P400
2013-11-30,6,P400
2013-12-31,6,P400
2014-01-31,3,P400
2014-03-31,6,P400
2014-04-30,3,P400
2014-06-30,3,P400
2014-08-31,9,P400
2014-09-30,9,P400
2014-10-31,3,P400
2014-11-30,12,P400
2014-12-31,3,P400
2015-02-28,3,P400
2015-03-31,3,P400
2015-04-30,3,P400
2015-05-31,12,P400
2015-06-30,7,P400
2015-08-31,6,P400
2015-10-31,3,P400
2015-11-30,9,P400
2015-12-31,3,P400
2016-01-31,3,P400
2016-02-29,3,P400
2016-03-31,3,P400
2016-05-31,4,P400
2016-08-31,8,P400
2016-09-30,3,P400
2013-04-30,6,P402
2013-09-30,6,P402
2013-10-31,3,P402
2013-11-30,7,P402
2014-02-28,3,P402
2014-04-30,3,P402
2014-07-31,6,P402
2014-08-31,3,P402
2014-09-30,3,P402
2015-04-30,3,P402
2015-05-31,6,P402
2015-06-30,9,P402
2015-08-31,10,P402
2015-11-30,3,P402
2016-03-31,3,P402
2016-06-30,3,P402
2013-08-31,4,P403
2014-06-30,9,P403
2014-07-31,3,P403
2014-08-31,14,P403
2014-10-31,6,P403
2014-11-30,7,P403
2015-04-30,3,P403
2015-05-31,3,P403
2015-11-30,3,P403
2015-12-31,3,P403
2016-02-29,3,P403
2016-03-31,3,P403
2016-04-30,3,P403
2013-08-31,9,P404
2013-12-31,3,P404
2014-06-30,6,P404
2014-07-31,7,P404
2014-08-31,11,P404
2014-09-30,4,P404
2014-12-31,3,P404
2015-05-31,3,P404
2015-08-31,4,P404
2015-10-31,10,P404
2015-11-30,3,P404
2016-01-31,3,P404
2016-09-30,4,P404
2013-09-30,3,P405
2013-11-30,3,P405
2014-06-30,3,P405
2014-11-30,6,P405
2014-12-31,3,P405
2015-05-31,3,P405
2015-11-30,3,P405
2014-11-30,3,P406
2013-04-30,3,P407
2014-06-30,18,P407
2014-07-31,5,P407
2014-08-31,7,P407
2014-09-30,6,P407
2014-10-31,18,P407
2014-11-30,15,P407
2015-04-30,9,P407
2015-06-30,3,P407
2015-08-31,13,P407
2015-10-31,6,P407
2015-12-31,3,P407
2016-01-31,3,P407
2016-03-31,9,P407
2016-06-30,3,P407
2016-07-31,3,P407
2016-09-30,3,P407
2014-08-31,4,P408
2015-03-31,4,P408
2015-08-31,3,P408
2013-06-30,6,P409
2013-09-30,3,P409
2014-04-30,4,P409
2014-06-30,7,P409
2014-07-31,9,P409
2014-08-31,13,P409
2014-09-30,6,P409
2014-10-31,9,P409
2014-11-30,3,P409
2015-05-31,7,P409
2015-06-30,3,P409
2015-08-31,10,P409
2015-10-31,3,P409
2015-11-30,9,P409
2015-12-31,4,P409
2016-03-31,3,P409
2016-04-30,4,P409
2016-05-31,3,P409
2013-04-30,6,P41
2013-05-31,12,P41
2013-06-30,36,P41
2013-07-31,10,P41
2013-08-31,59,P41
2013-09-30,31,P41
2013-10-31,21,P41
2013-11-30,13,P41
2013-12-31,4,P41
2014-01-31,6,P41
2014-02-28,20,P41
2014-03-31,15,P41
2014-04-30,9,P41
2014-05-31,9,P41
2014-06-30,85,P41
2014-07-31,55,P41
2014-08-31,114,P41
2014-09-30,133,P41
2014-10-31,81,P41
2014-11-30,85,P41
2014-12-31,12,P41
2015-01-31,15,P41
2015-02-28,12,P41
2015-03-31,15,P41
2015-04-30,46,P41
2015-05-31,40,P41
2015-06-30,36,P41
2015-07-31,40,P41
2015-08-31,64,P41
2015-09-30,27,P41
2015-10-31,32,P41
2015-11-30,80,P41
2015-12-31,22,P41
2016-01-31,10,P41
2016-02-29,21,P41
2016-03-31,9,P41
2016-04-30,22,P41
2016-05-31,13,P41
2016-06-30,7,P41
2016-07-31,15,P41
2016-08-31,15,P41
2016-09-30,10,P41
2013-03-31,6,P410
2013-05-31,3,P410
2013-06-30,6,P410
2013-08-31,3,P410
2013-09-30,3,P410
2013-10-31,3,P410
2013-11-30,3,P410
2014-02-28,3,P410
2014-06-30,10,P410
2014-07-31,13,P410
2014-08-31,9,P410
2014-09-30,15,P410
2014-10-31,15,P410
2014-11-30,6,P410
2014-12-31,3,P410
2015-01-31,3,P410
2015-02-28,3,P410
2015-04-30,11,P410
2015-05-31,9,P410
2015-06-30,6,P410
2015-07-31,6,P410
2015-08-31,3,P410
2015-09-30,3,P410
2015-10-31,4,P410
2015-11-30,18,P410
2016-01-31,3,P410
2016-02-29,6,P410
2016-05-31,9,P410
2016-07-31,3,P410
2016-09-30,3,P410
2013-04-30,9,P411
2013-06-30,15,P411
2013-08-31,6,P411
2013-09-30,15,P411
2013-11-30,6,P411
2014-03-31,3,P411
2014-04-30,3,P411
2014-05-31,3,P411
2014-06-30,25,P411
2014-07-31,18,P411
2014-08-31,36,P411
2014-09-30,28,P411
2014-10-31,9,P411
2014-11-30,15,P411
2014-12-31,6,P411
2015-01-31,3,P411
2015-02-28,3,P411
2015-03-31,3,P411
2015-04-30,18,P411
2015-05-31,6,P411
2015-06-30,6,P411
2015-07-31,18,P411
2015-08-31,3,P411
2015-09-30,6,P411
2015-10-31,6,P411
2015-11-30,21,P411
2015-12-31,9,P411
2016-02-29,12,P411
2016-05-31,3,P411
2016-08-31,3,P411
2016-09-30,6,P411
2013-06-30,6,P412
2013-07-31,3,P412
2013-09-30,3,P412
2014-06-30,16,P412
2014-07-31,3,P412
2014-08-31,4,P412
2014-09-30,10,P412
2014-10-31,8,P412
2014-11-30,9,P412
2014-12-31,4,P412
2015-02-28,3,P412
2015-03-31,3,P412
2015-07-31,3,P412
2015-08-31,3,P412
2015-11-30,9,P412
2016-01-31,4,P412
2016-02-29,3,P412
2016-03-31,3,P412
2013-03-31,3,P413
2013-06-30,3,P413
2013-08-31,9,P413
2013-11-30,7,P413
2014-02-28,4,P413
2014-06-30,31,P413
2014-07-31,16,P413
2014-08-31,7,P413
2014-09-30,26,P413
2014-10-31,6,P413
2014-11-30,11,P413
2015-01-31,3,P413
2015-02-28,4,P413
2015-03-31,6,P413
2015-04-30,9,P413
2015-05-31,3,P413
2015-06-30,3,P413
2015-07-31,3,P413
2015-09-30,9,P413
2015-10-31,3,P413
2015-11-30,6,P413
2016-02-29,3,P413
2016-03-31,9,P413
2016-04-30,3,P413
2016-06-30,3,P413
2013-12-31,5,P414
2014-01-31,4,P414
2015-02-28,3,P414
2015-11-30,3,P414
2016-03-31,3,P414
2013-06-30,19,P417
2015-05-31,3,P417
2015-10-31,3,P417
2013-05-31,3,P421
2013-08-31,6,P421
2013-10-31,5,P421
2014-07-31,3,P421
2014-08-31,22,P421
2014-09-30,9,P421
2014-10-31,9,P421
2014-11-30,8,P421
2014-12-31,3,P421
2015-02-28,3,P421
2015-04-30,3,P421
2015-05-31,11,P421
2015-06-30,3,P421
2015-07-31,6,P421
2015-08-31,3,P421
2016-04-30,5,P421
2016-07-31,6,P421
2016-09-30,3,P421
2014-06-30,10,P423
2014-07-31,4,P423
2015-09-30,3,P423
2013-06-30,3,P424
2013-09-30,3,P424
2013-11-30,9,P424
2014-06-30,17,P424
2014-07-31,10,P424
2014-09-30,7,P424
2014-10-31,9,P424
2014-11-30,6,P424
2015-04-30,3,P424
2015-06-30,3,P424
2015-08-31,3,P424
2015-09-30,4,P424
2015-10-31,3,P424
2016-01-31,5,P424
2016-07-31,3,P424
2013-04-30,3,P425
2013-06-30,3,P425
2013-07-31,3,P425
2013-08-31,6,P425
2014-06-30,17,P425
2014-07-31,20,P425
2014-08-31,20,P425
2014-09-30,9,P425
2014-10-31,9,P425
2014-11-30,3,P425
2015-02-28,13,P425
2015-04-30,15,P425
2015-05-31,3,P425
2015-07-31,6,P425
2015-08-31,3,P425
2015-09-30,21,P425
2015-10-31,11,P425
2015-11-30,9,P425
2016-01-31,3,P425
2016-04-30,3,P425
2014-02-28,6,P426
2014-08-31,3,P427
2015-11-30,4,P427
2013-05-31,3,P428
2013-11-30,3,P428
2014-08-31,3,P428
2014-11-30,12,P428
2014-12-31,3,P428
2015-01-31,3,P428
2015-04-30,3,P428
2015-09-30,3,P428
2016-01-31,3,P428
2016-04-30,3,P428
2016-06-30,3,P428
2013-04-30,5,P429
2013-06-30,8,P429
2013-07-31,3,P429
2013-08-31,14,P429
2014-06-30,12,P429
2014-07-31,8,P429
2014-09-30,9,P429
2014-10-31,3,P429
2014-11-30,10,P429
2014-12-31,3,P429
2015-03-31,5,P429
2015-05-31,7,P429
2015-06-30,3,P429
2015-08-31,8,P429
2015-09-30,8,P429
2015-11-30,8,P429
2015-12-31,3,P429
2016-01-31,5,P429
2013-06-30,3,P43
2013-08-31,3,P432
2013-10-31,3,P432
2014-02-28,3,P432
2014-08-31,3,P432
2013-06-30,4,P433
2013-05-31,5,P434
2013-06-30,11,P434
2013-07-31,12,P434
2013-08-31,6,P434
2013-09-30,11,P434
2013-10-31,6,P434
2013-11-30,3,P434
2013-12-31,3,P434
2014-01-31,6,P434
2014-03-31,13,P434
2014-04-30,3,P434
2014-06-30,15,P434
2014-07-31,22,P434
2014-08-31,21,P434
2014-09-30,54,P434
2014-10-31,15,P434
2014-11-30,24,P434
2014-12-31,3,P434
2015-01-31,6,P434
2015-02-28,3,P434
2015-03-31,3,P434
2015-04-30,15,P434
2015-05-31,7,P434
2015-06-30,6,P434
2015-07-31,6,P434
2015-08-31,12,P434
2015-09-30,6,P434
2015-10-31,6,P434
2015-11-30,22,P434
2015-12-31,9,P434
2016-01-31,3,P434
2016-02-29,9,P434
2016-03-31,6,P434
2016-04-30,3,P434
2016-05-31,6,P434
2016-07-31,3,P434
2016-08-31,3,P434
2013-08-31,3,P435
2013-09-30,3,P435
2014-06-30,3,P435
2014-07-31,8,P435
2014-11-30,6,P435
2015-05-31,3,P435
2015-08-31,3,P435
2015-10-31,3,P435
2016-03-31,3,P435
2013-08-31,3,P436
2013-09-30,9,P436
2014-07-31,3,P436
2014-08-31,9,P436
2014-09-30,10,P436
2014-10-31,11,P436
2014-11-30,17,P436
2015-03-31,4,P436
2015-04-30,6,P436
2015-07-31,3,P436
2015-08-31,6,P436
2015-10-31,6,P436
2015-11-30,6,P436
2016-02-29,3,P436
2016-05-31,3,P436
2016-09-30,3,P436
2014-08-31,9,P437
2014-10-31,4,P437
2015-02-28,3,P437
2014-09-30,9,P438
2015-02-28,4,P438
2015-01-31,3,P439
2015-06-30,3,P439
2013-02-28,4,P442
2013-06-30,19,P442
2013-07-31,4,P442
2013-08-31,7,P442
2013-09-30,9,P442
2013-10-31,3,P442
2013-12-31,3,P442
2014-04-30,7,P442
2014-05-31,6,P442
2014-06-30,28,P442
2014-08-31,21,P442
2014-09-30,28,P442
2014-10-31,12,P442
2014-11-30,14,P442
2014-12-31,3,P442
2015-01-31,3,P442
2015-02-28,3,P442
2015-03-31,3,P442
2015-04-30,7,P442
2015-05-31,3,P442
2015-06-30,3,P442
2015-08-31,22,P442
2015-09-30,3,P442
2015-10-31,3,P442
2015-11-30,3,P442
2015-12-31,7,P442
2016-01-31,8,P442
2016-02-29,3,P442
2016-04-30,6,P442
2016-05-31,3,P442
2016-07-31,10,P442
2013-07-31,4,P443
2013-08-31,3,P443
2013-11-30,3,P443
2014-06-30,3,P443
2014-09-30,3,P443
2014-10-31,3,P443
2015-02-28,3,P443
2015-05-31,3,P443
2015-07-31,3,P443
2015-11-30,3,P443
2013-05-31,12,P444
2014-02-28,8,P444
2014-03-31,3,P444
2014-05-31,4,P444
2014-06-30,16,P444
2014-07-31,12,P444
2014-08-31,12,P444
2014-09-30,22,P444
2014-10-31,5,P444
2014-11-30,4,P444
2015-02-28,3,P444
2015-03-31,3,P444
2015-05-31,18,P444
2015-07-31,7,P444
2015-09-30,5,P444
2015-10-31,9,P444
2015-12-31,8,P444
2016-01-31,8,P444
2016-03-31,3,P444
2016-04-30,18,P444
2016-05-31,3,P444
2016-07-31,10,P444
2014-09-30,6,P448
2016-02-29,3,P448
2013-04-30,3,P449
2013-06-30,3,P449
2013-07-31,9,P449
2013-09-30,3,P449
2013-11-30,5,P449
2014-05-31,4,P449
2014-06-30,7,P449
2014-07-31,5,P449
2014-08-31,6,P449
2014-09-30,6,P449
2014-10-31,6,P449
2014-11-30,12,P449
2014-12-31,7,P449
2015-02-28,3,P449
2015-04-30,9,P449
2015-05-31,6,P449
2015-06-30,5,P449
2015-07-31,6,P449
2015-08-31,9,P449
2015-10-31,3,P449
2015-11-30,3,P449
2016-03-31,3,P449
2016-04-30,3,P449
2016-09-30,4,P449
2013-08-31,3,P45
2015-08-31,5,P45
2015-09-30,3,P45
2015-09-30,3,P450
2013-03-31,3,P451
2013-06-30,16,P451
2013-09-30,7,P451
2013-11-30,6,P451
2014-02-28,3,P451
